location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
tempo_weight_20250924_1300,TEMPO_weight_20250924_1300,weight,4.688382,km^2,2025-09-24T13:00:20Z,2025-09-24T13:00:20Z,UTC,18.01,-119.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250924_1300,TEMPO_weight_20250924_1300,weight,3.1892045,km^2,2025-09-24T13:00:20Z,2025-09-24T13:00:20Z,UTC,50.01,-87.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250924_1300,TEMPO_weight_20250924_1300,weight,3.1892045,km^2,2025-09-24T13:00:20Z,2025-09-24T13:00:20Z,UTC,50.01,-131.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250924_1300,TEMPO_weight_20250924_1300,weight,3.1858816,km^2,2025-09-24T13:00:20Z,2025-09-24T13:00:20Z,UTC,50.01,-127.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250924_1300,TEMPO_weight_20250924_1300,weight,3.1892045,km^2,2025-09-24T13:00:20Z,2025-09-24T13:00:20Z,UTC,50.01,-123.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250924_1300,TEMPO_weight_20250924_1300,weight,3.1892045,km^2,2025-09-24T13:00:20Z,2025-09-24T13:00:20Z,UTC,50.01,-119.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250924_1300,TEMPO_weight_20250924_1300,weight,3.1892045,km^2,2025-09-24T13:00:20Z,2025-09-24T13:00:20Z,UTC,50.01,-115.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250924_1300,TEMPO_weight_20250924_1300,weight,3.1892045,km^2,2025-09-24T13:00:20Z,2025-09-24T13:00:20Z,UTC,50.01,-111.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250924_1300,TEMPO_weight_20250924_1300,weight,3.2267091,km^2,2025-09-24T13:00:20Z,2025-09-24T13:00:20Z,UTC,50.01,-107.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250924_1300,TEMPO_weight_20250924_1300,weight,3.1892045,km^2,2025-09-24T13:00:20Z,2025-09-24T13:00:20Z,UTC,50.01,-103.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250924_1300,TEMPO_weight_20250924_1300,weight,3.1892045,km^2,2025-09-24T13:00:20Z,2025-09-24T13:00:20Z,UTC,50.01,-99.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250924_1300,TEMPO_weight_20250924_1300,weight,3.3129795,km^2,2025-09-24T13:00:20Z,2025-09-24T13:00:20Z,UTC,50.01,-95.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250924_1300,TEMPO_weight_20250924_1300,weight,3.1892045,km^2,2025-09-24T13:00:20Z,2025-09-24T13:00:20Z,UTC,50.01,-91.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250924_1300,TEMPO_weight_20250924_1300,weight,3.1889396,km^2,2025-09-24T13:00:20Z,2025-09-24T13:00:20Z,UTC,50.01,-83.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250924_1300,TEMPO_weight_20250924_1300,weight,2.9188697,km^2,2025-09-24T13:00:20Z,2025-09-24T13:00:20Z,UTC,54.01,-135.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250924_1300,TEMPO_weight_20250924_1300,weight,3.1867774,km^2,2025-09-24T13:00:20Z,2025-09-24T13:00:20Z,UTC,50.01,-79.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250924_1300,TEMPO_weight_20250924_1300,weight,3.1892045,km^2,2025-09-24T13:00:20Z,2025-09-24T13:00:20Z,UTC,50.01,-75.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250924_1300,TEMPO_weight_20250924_1300,weight,3.1468334,km^2,2025-09-24T13:00:20Z,2025-09-24T13:00:20Z,UTC,50.01,-71.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250924_1300,TEMPO_weight_20250924_1300,weight,3.069562,km^2,2025-09-24T13:00:20Z,2025-09-24T13:00:20Z,UTC,50.01,-67.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250924_1300,TEMPO_weight_20250924_1300,weight,3.1892045,km^2,2025-09-24T13:00:20Z,2025-09-24T13:00:20Z,UTC,50.01,-63.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250924_1300,TEMPO_weight_20250924_1300,weight,3.2024956,km^2,2025-09-24T13:00:20Z,2025-09-24T13:00:20Z,UTC,50.01,-59.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250924_1300,TEMPO_weight_20250924_1300,weight,3.1892045,km^2,2025-09-24T13:00:20Z,2025-09-24T13:00:20Z,UTC,50.01,-55.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250924_1300,TEMPO_weight_20250924_1300,weight,3.152327,km^2,2025-09-24T13:00:20Z,2025-09-24T13:00:20Z,UTC,50.01,-51.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250924_1300,TEMPO_weight_20250924_1300,weight,3.1892045,km^2,2025-09-24T13:00:20Z,2025-09-24T13:00:20Z,UTC,50.01,-47.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250924_1300,TEMPO_weight_20250924_1300,weight,3.0170138,km^2,2025-09-24T13:00:20Z,2025-09-24T13:00:20Z,UTC,54.01,-147.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250924_1300,TEMPO_weight_20250924_1300,weight,2.9188697,km^2,2025-09-24T13:00:20Z,2025-09-24T13:00:20Z,UTC,54.01,-143.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250924_1300,TEMPO_weight_20250924_1300,weight,3.1892045,km^2,2025-09-24T13:00:20Z,2025-09-24T13:00:20Z,UTC,50.01,-135.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250924_1300,TEMPO_weight_20250924_1300,weight,3.1892045,km^2,2025-09-24T13:00:20Z,2025-09-24T13:00:20Z,UTC,50.01,-139.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250924_1300,TEMPO_weight_20250924_1300,weight,3.4306142,km^2,2025-09-24T13:00:20Z,2025-09-24T13:00:20Z,UTC,46.01,-51.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250924_1300,TEMPO_weight_20250924_1300,weight,3.1616879,km^2,2025-09-24T13:00:20Z,2025-09-24T13:00:20Z,UTC,46.01,-55.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250924_1300,TEMPO_weight_20250924_1300,weight,3.7189915,km^2,2025-09-24T13:00:20Z,2025-09-24T13:00:20Z,UTC,42.01,-63.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250924_1300,TEMPO_weight_20250924_1300,weight,3.6804326,km^2,2025-09-24T13:00:20Z,2025-09-24T13:00:20Z,UTC,42.01,-59.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250924_1300,TEMPO_weight_20250924_1300,weight,3.6804326,km^2,2025-09-24T13:00:20Z,2025-09-24T13:00:20Z,UTC,42.01,-55.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250924_1300,TEMPO_weight_20250924_1300,weight,3.4434447,km^2,2025-09-24T13:00:20Z,2025-09-24T13:00:20Z,UTC,46.01,-135.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250924_1300,TEMPO_weight_20250924_1300,weight,3.3801563,km^2,2025-09-24T13:00:20Z,2025-09-24T13:00:20Z,UTC,46.01,-131.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250924_1300,TEMPO_weight_20250924_1300,weight,3.4820929,km^2,2025-09-24T13:00:20Z,2025-09-24T13:00:20Z,UTC,46.01,-127.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250924_1300,TEMPO_weight_20250924_1300,weight,3.5153608,km^2,2025-09-24T13:00:20Z,2025-09-24T13:00:20Z,UTC,46.01,-123.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250924_1300,TEMPO_weight_20250924_1300,weight,3.4434447,km^2,2025-09-24T13:00:20Z,2025-09-24T13:00:20Z,UTC,46.01,-119.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250924_1300,TEMPO_weight_20250924_1300,weight,3.452897,km^2,2025-09-24T13:00:20Z,2025-09-24T13:00:20Z,UTC,46.01,-115.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250924_1300,TEMPO_weight_20250924_1300,weight,3.4434447,km^2,2025-09-24T13:00:20Z,2025-09-24T13:00:20Z,UTC,46.01,-111.99,,False,False,NASA TEMPO,NASA TEMPO
